"ts","x","y","z"
1.381947133E1,-2.746633487E-3,-2.078493126E-4,-7.529359311E-3
1.382951933E1,-8.739811368E-3,9.205318056E-4,-1.518871170E-3
1.383956733E1,-1.897649840E-2,-1.583112404E-3,6.195385940E-4
1.384961533E1,-2.190198004E-2,3.665179480E-3,1.210493967E-3
1.385966333E1,-2.135272138E-2,7.078048307E-3,-4.599024542E-3
1.386971133E1,-2.037907019E-2,3.407679033E-3,-8.974332362E-3
1.387975933E1,-1.615654305E-2,-1.572038978E-2,-7.917621173E-3
1.388980733E1,-1.885352470E-2,-3.085912764E-2,-1.091074757E-2
1.389985533E1,-6.673406344E-3,-2.488095686E-2,-4.525363445E-3
1.390990333E1,-5.951423664E-3,-1.746964641E-2,-1.154119521E-2
1.391995133E1,-2.097347751E-4,6.036990788E-3,-1.641963236E-2
1.392999933E1,6.893483805E-4,2.456220612E-2,-1.823883690E-2
1.394004733E1,2.729682485E-3,2.007586509E-2,-1.256145164E-2
1.395009533E1,-8.048512973E-5,5.228120461E-2,-2.074321546E-2
1.396014333E1,-7.713874336E-3,2.053873055E-2,-1.291714236E-2
1.397019133E1,-4.211285152E-3,-2.928129025E-2,-7.926378399E-3
1.398023933E1,-1.552191284E-2,-3.354865685E-2,-1.121807657E-2
1.399028833E1,-2.113345824E-2,-1.918995567E-2,-5.769249052E-3
1.400033633E1,-1.895907521E-2,-1.474223100E-2,-2.393484814E-3
1.401038433E1,-1.364979800E-2,-2.222518250E-2,-7.985323668E-3
1.402043233E1,-1.654583029E-2,-2.506127395E-2,-5.327566527E-3
1.403048033E1,-1.537164301E-2,-2.865574136E-2,-7.008819841E-3
1.404052833E1,-1.433467213E-2,-2.100762725E-2,-2.439675387E-3
1.405057633E1,-1.017321739E-2,-1.215288229E-2,-5.504288711E-4
1.406062433E1,-6.430439185E-3,-7.814334705E-3,3.007180523E-3
1.407067233E1,-3.862353042E-3,-3.658205038E-3,4.856479354E-3
1.408072033E1,-2.071255818E-3,-5.679088645E-4,6.786729209E-3
1.409076833E1,-5.777576938E-3,-2.464612247E-3,1.355009247E-2
1.410081633E1,-7.859936915E-3,-1.119066961E-2,1.300767437E-2
1.411086433E1,-7.575777359E-3,-1.521550491E-2,1.163827814E-2
1.412091233E1,-4.324116278E-3,-1.655801758E-2,1.060182415E-2
1.413096033E1,-7.746551419E-4,-1.990720816E-2,6.942907814E-3
1.414100833E1,7.987360470E-3,-2.208681777E-2,-1.825409941E-3
1.415105633E1,1.127556525E-2,-1.916905865E-2,-9.920621291E-3
1.416110433E1,1.693338528E-2,-1.406053454E-2,-1.267357171E-2
1.417115233E1,2.455402166E-2,-8.444992825E-3,-1.231058314E-2
1.418120075E1,2.984314598E-2,-3.990035038E-3,-1.030649431E-2
1.419124875E1,2.412320860E-2,6.862096488E-4,-1.066841744E-2
1.420129675E1,2.682602033E-2,7.057016250E-3,-1.228746306E-2
1.421134475E1,2.256416529E-2,5.645541009E-3,-1.055347826E-2
1.422139275E1,1.742805168E-2,6.612815429E-3,-1.071704645E-2
1.423144075E1,8.520576172E-3,9.062657133E-3,-5.628810730E-3
1.424148875E1,6.782834418E-3,8.891142905E-3,-3.506911453E-3
1.425153675E1,-3.466607537E-3,1.215937454E-2,-1.228577225E-3
1.426158475E1,-3.356887959E-3,9.795349091E-3,-2.517904155E-3
1.427163275E1,-8.367891423E-3,5.929238629E-3,-2.677427605E-3
1.428168075E1,-8.502321318E-3,2.582660876E-3,-7.891856134E-3
1.429172875E1,-1.260571927E-2,6.673808210E-3,-1.575510576E-2
1.430177675E1,-1.804099232E-2,9.242154658E-3,-1.416051388E-2
1.431182475E1,-2.025194839E-2,1.196283847E-2,-1.892091334E-2
1.432187275E1,-2.139279060E-2,1.719995961E-2,-1.892309450E-2
1.433192075E1,-1.698658988E-2,2.331777290E-2,-1.882322505E-2
1.434196875E1,-1.467996277E-2,2.807812393E-2,-1.936753467E-2
1.435201675E1,-2.064091526E-2,2.631670982E-2,-1.165794954E-2
1.436206475E1,-2.286365442E-2,2.739800327E-2,-1.378987683E-3
1.437211375E1,-2.384689264E-2,2.698814310E-2,-1.035173656E-3
1.438216175E1,-2.184125967E-2,1.819698513E-2,6.894212682E-3
1.439220975E1,-2.467725985E-2,5.893712398E-3,6.997276563E-3
1.440225775E1,-2.363232337E-2,-1.782071777E-3,1.109795272E-2
1.441230575E1,-2.352046967E-2,-2.768506762E-3,8.664356545E-3
1.442235375E1,-6.197217479E-2,-2.598899230E-2,5.268971436E-3
1.443240175E1,-6.173967943E-2,-3.961478919E-2,-1.718662679E-4
1.444244975E1,-6.291889399E-2,-3.041315638E-2,3.792271018E-3
1.445249775E1,-4.614124447E-2,-7.693995256E-3,1.466009859E-2
1.446254575E1,-1.467093825E-2,-3.245451022E-3,2.813329920E-2
1.447259375E1,-2.678432502E-2,-2.884854935E-2,2.277981117E-2
1.448264175E1,-2.741298452E-2,-2.872941270E-2,1.932044141E-2
1.449268975E1,-2.845934033E-2,-1.839634776E-2,1.233337261E-2
1.450273775E1,-3.703954071E-2,-2.646759711E-2,-7.418869995E-3
1.451278575E1,-3.211668879E-2,-6.101545319E-2,-2.185054123E-2
1.452283375E1,-1.496326830E-2,-4.936140031E-2,-2.260856517E-2
1.453288175E1,-1.058105263E-3,-5.217106082E-3,-1.548088156E-2
1.454292975E1,4.545541480E-3,1.020834781E-2,-3.486297559E-3
1.455297775E1,-7.708993740E-3,-2.889343537E-3,7.345462218E-4
1.456302675E1,-7.424770389E-3,-8.042609319E-3,-9.212851524E-3
1.457307475E1,-2.740833163E-2,-4.263227805E-2,-2.803873830E-2
1.458312275E1,-1.145372540E-2,-3.954051435E-2,-4.163398966E-2
1.459317075E1,8.823024691E-4,-2.005017176E-2,-3.717133030E-2
1.460321875E1,6.797985174E-3,5.255121272E-3,-3.574192151E-2
1.461326675E1,-1.525032427E-2,3.109470755E-2,-3.081187792E-2
1.462331475E1,-2.609232254E-2,3.160050511E-2,-2.861858904E-2
1.463336275E1,-1.930259354E-2,2.800124511E-2,-2.809927240E-2
1.464341075E1,2.553439233E-3,2.831729874E-2,-1.864762418E-2
1.465345875E1,2.464196272E-2,3.750466928E-2,2.496344969E-4
1.466350675E1,4.050831497E-2,6.154763326E-2,1.610496268E-2
1.467355475E1,2.668730542E-2,5.117675290E-2,1.120075211E-2
1.468360275E1,1.869257540E-2,4.341165721E-2,-6.820181850E-3
1.469365075E1,2.323779464E-2,4.933905229E-2,-1.995356008E-2
1.470369875E1,3.899649158E-2,5.510392785E-2,-1.414256170E-2
1.471374675E1,4.980146885E-2,3.516057879E-2,3.860140685E-3
1.472379475E1,2.081982419E-2,2.267193422E-2,1.440284681E-2
1.473384275E1,1.087691169E-2,3.138500080E-2,1.777227968E-2
1.474389075E1,7.952313870E-3,5.049113557E-2,2.142956480E-2
1.475393875E1,2.403326798E-4,5.119927227E-2,1.713228971E-2
1.476398775E1,-1.922716270E-3,4.623726010E-2,1.691965945E-2
1.477403575E1,-2.997035626E-3,4.880002141E-2,1.793086156E-2
1.478408375E1,4.481786746E-4,6.299896538E-2,2.146568522E-2
1.479413175E1,-6.988964509E-3,5.694719404E-2,1.815990359E-2
1.480417975E1,-4.895211896E-4,6.940141320E-2,2.032780647E-2
1.481422775E1,-4.982274026E-3,8.021304756E-2,2.846536413E-2
1.482427575E1,-1.881301589E-2,1.021068543E-1,1.390798204E-2
1.483432375E1,-1.804655790E-2,9.928444028E-2,1.081132330E-3
1.484437175E1,-2.003721148E-2,8.173608780E-2,-2.135216957E-3
1.485441975E1,-3.024004586E-2,7.626861334E-2,-1.706980634E-3
1.486446775E1,-4.529045150E-2,6.747397035E-2,-6.858567707E-3
1.487451575E1,-5.556971952E-2,7.259149849E-2,-1.034091786E-2
1.488456375E1,-5.094431713E-2,6.207048893E-2,-1.688668318E-2
1.489461175E1,-7.021149248E-2,4.029488564E-2,-1.295532472E-2
1.490465975E1,-7.602070272E-2,1.675259136E-2,-8.956628852E-3
1.491470775E1,-7.706359774E-2,-3.258933546E-3,-1.916692220E-2
1.492475575E1,-6.789287925E-2,-1.365761273E-2,-2.488810942E-2
1.493480375E1,-4.348660633E-2,-1.699242182E-2,-3.683345020E-2
1.494485175E1,-1.293669175E-2,-1.849544607E-2,-4.702652246E-2
1.495489975E1,1.329011843E-2,-2.407530136E-2,-4.415243864E-2
1.496494875E1,2.735708468E-2,-1.553590316E-2,-2.609371394E-2
1.497499675E1,2.261585928E-2,-2.399064228E-2,2.266610414E-2
1.498504475E1,1.582358964E-2,-2.330944128E-2,4.450454935E-2
1.499509275E1,3.278606385E-2,-1.262670197E-2,4.178652540E-2
1.500514075E1,4.880251735E-2,-2.781478455E-3,3.990416229E-2
1.501518875E1,5.226116255E-2,-4.376712255E-3,2.560325339E-2
1.502523675E1,5.351142958E-2,-1.222506911E-2,1.881852560E-2
1.503528475E1,5.580734089E-2,-3.662473056E-3,1.138864085E-3
1.504533275E1,4.524488747E-2,1.303565688E-3,-1.428305870E-3
1.505538075E1,2.591566369E-2,1.504947152E-2,2.498865314E-2
1.506542875E1,1.105137728E-2,3.160365298E-2,2.563190646E-2
1.507547675E1,3.721019602E-4,2.174090035E-2,1.967654563E-2
1.508552475E1,-1.416919753E-2,-2.286713105E-3,8.275968954E-3
1.509557275E1,-2.482397296E-2,-1.351646427E-2,-2.893062308E-3
1.510562075E1,-3.868963569E-2,-1.391472388E-2,-5.407207645E-3
1.511566875E1,-4.279516637E-2,-1.167287491E-2,-4.650070798E-3
1.512571675E1,-6.036782637E-2,-2.152611688E-2,1.553629711E-2
1.513576475E1,-6.980580091E-2,-1.537048537E-2,1.940986328E-2
1.514581275E1,-7.096333057E-2,-4.069859162E-3,5.441860296E-3
1.515586075E1,-6.033385545E-2,1.211284008E-2,-5.525836255E-3
1.516590875E1,-5.769143626E-2,1.573361643E-2,-1.477159932E-2
1.517595758E1,-5.298110470E-2,8.858399466E-3,-1.610717550E-2
1.518600558E1,-5.064776167E-2,-1.235603914E-2,-2.003772557E-2
1.519605358E1,-4.449745640E-2,-2.275754884E-2,-2.701440826E-2
1.520610158E1,-3.552893549E-2,-2.723224089E-2,-2.835180610E-2
1.521614958E1,-3.342850134E-2,-2.971510589E-2,-2.684419230E-2
1.522619758E1,-2.605399117E-2,-3.118950874E-2,-2.142478526E-2
1.523624558E1,-2.015242726E-2,-2.850264497E-2,-1.714641787E-2
1.524629358E1,-1.634763740E-2,-2.387955040E-2,-1.505277120E-2
1.525634158E1,-1.564003527E-2,-1.118665934E-2,-1.192275807E-2
1.526638958E1,-1.518602669E-2,3.778366372E-4,-8.459001780E-3
1.527643758E1,-1.867343672E-2,1.139719784E-2,-9.422533214E-3
1.528648558E1,-2.382114716E-2,9.433894418E-3,-8.778372779E-3
1.529653358E1,-3.288761154E-2,9.884783067E-4,-1.093473472E-2
1.530658158E1,-4.071943834E-2,-1.190654747E-2,-1.187216677E-2
1.531662958E1,-5.202242360E-2,-2.441834286E-2,-9.251883253E-3
1.532667758E1,-6.330555677E-2,-2.933876589E-2,-3.496783087E-3
1.533672558E1,-8.114261180E-2,-4.028648883E-2,2.982421312E-3
1.534677358E1,-8.506414294E-2,-5.133834854E-2,3.508553840E-3
1.535682158E1,-8.832439035E-2,-5.855684727E-2,8.949278854E-4
1.536686958E1,-8.527684957E-2,-5.274527520E-2,2.584909089E-4
1.537691858E1,-8.382542431E-2,-4.192032292E-2,1.117626671E-3
1.538696658E1,-8.548181504E-2,-4.028391838E-2,8.082298562E-3
1.539701458E1,-8.997110277E-2,-3.328512982E-2,1.644116268E-2
1.540706258E1,-8.804966509E-2,-1.621947251E-2,1.772212051E-2
1.541711058E1,-7.779064029E-2,1.856732648E-3,1.870855503E-2
1.542715858E1,-6.283039600E-2,1.083077118E-2,1.833523065E-2
1.543720658E1,-4.527723044E-2,1.246941462E-2,1.656156406E-2
1.544725458E1,-2.623965219E-2,7.743564900E-3,1.191912405E-2
1.545730258E1,-1.074378192E-2,7.268456277E-3,9.017609060E-3
1.546735058E1,6.034456659E-3,8.291125298E-3,2.300268505E-3
1.547739858E1,1.918754168E-2,1.115375757E-2,-7.328922860E-3
1.548744658E1,3.498556092E-2,1.142596826E-2,-1.859488338E-2
1.549749458E1,4.998821020E-2,9.132454172E-3,-2.550099231E-2
1.550754258E1,6.323927641E-2,6.630139891E-3,-2.746864408E-2
1.551759058E1,7.119094580E-2,1.750429627E-3,-2.471999638E-2
1.552763858E1,7.660641521E-2,3.921488300E-3,-2.758746222E-2
1.553768658E1,8.682549745E-2,6.564529613E-4,-2.988417260E-2
1.554773458E1,9.386719018E-2,4.190208390E-3,-4.082672670E-2
1.555778258E1,9.686271846E-2,2.251693979E-3,-5.073715001E-2
1.556783058E1,1.003280804E-1,-1.994968392E-3,-5.548241735E-2
1.557787958E1,9.490109235E-2,-1.003798097E-2,-5.354656652E-2
1.558792758E1,8.598376811E-2,-1.255340129E-2,-4.807714373E-2
1.559797558E1,7.160855830E-2,-2.321776189E-2,-3.769906610E-2
1.560802358E1,5.586477369E-2,-3.001574054E-2,-3.177209944E-2
1.561807158E1,4.468934983E-2,-2.692674100E-2,-2.885274030E-2
1.562811958E1,3.185643628E-2,-2.425025031E-2,-2.898621187E-2
1.563816758E1,1.783489063E-2,-2.264303155E-2,-2.387028188E-2
1.564821558E1,8.749634959E-3,-2.370959893E-2,-1.349204220E-2
1.565826358E1,-7.981940173E-3,-1.840378344E-2,-5.820539780E-3
1.566831158E1,-2.311395667E-2,-1.861668378E-2,1.648692414E-3
1.567835958E1,-2.828155458E-2,-8.113176562E-3,1.890773885E-3
1.568840758E1,-2.459819987E-2,3.340329975E-3,-1.478697872E-3
1.569845558E1,-1.040435024E-2,1.352745295E-2,-7.478000596E-3
1.570850358E1,-7.398026995E-3,2.114759199E-2,-7.423130795E-3
1.571855158E1,-1.232966874E-2,2.594607696E-2,-4.985006992E-3
1.572859958E1,-1.400746033E-2,3.009794280E-2,7.620947435E-4
1.573864758E1,-1.547246613E-2,2.591891214E-2,4.558164626E-3
1.574869558E1,-1.431523357E-2,2.216680348E-2,4.362214357E-3
1.575874358E1,-9.880804457E-3,2.168317512E-2,6.356532685E-4
1.576879158E1,-4.434312694E-3,2.723608352E-2,-4.026169889E-3
1.577884058E1,-3.836965654E-3,3.343725204E-2,-7.240072824E-3
1.578888858E1,-9.965314530E-3,3.475821018E-2,-5.628959276E-3
1.579893658E1,-1.238106843E-2,2.625207230E-2,-7.206882350E-3
1.580898458E1,-1.263891533E-2,2.129798196E-2,-7.839243859E-3
1.581903258E1,-1.722940616E-2,1.579855382E-2,-7.034435868E-3
1.582908058E1,-1.385799516E-2,1.769715175E-2,-5.194556899E-3
1.583912858E1,-5.144665018E-3,1.523585711E-2,-7.093656808E-3
1.584917658E1,-3.031293163E-4,1.121426001E-2,-9.406762198E-3
1.585922458E1,5.738784093E-3,3.940634895E-3,-1.379059069E-2
1.586927258E1,1.713445643E-3,-1.390413567E-2,-9.412245825E-3
1.587932058E1,-1.190465293E-3,-3.701451421E-2,-6.018579938E-3
1.588936858E1,-1.012325170E-3,-5.621224642E-2,-7.097977214E-3
1.589941658E1,-5.174845923E-3,-6.709632277E-2,-2.055492997E-2
1.590946458E1,-5.824628286E-3,-5.958966166E-2,-3.930826858E-2
1.591951258E1,-1.076202607E-4,-4.449619725E-2,-7.577174157E-2
1.592956058E1,1.205198467E-2,-3.371322528E-2,-1.183051616E-1
1.593960858E1,2.580481395E-2,-2.511201240E-2,-1.554679722E-1
1.594965658E1,5.530127510E-2,-5.398804788E-3,-1.929683387E-1
1.595970458E1,1.016509309E-1,1.698080264E-2,-2.277399004E-1
1.596975258E1,1.543463320E-1,2.774162777E-2,-2.608394623E-1
1.597980058E1,1.838749349E-1,2.784282900E-2,-2.792501748E-1
1.598984958E1,1.970060766E-1,3.691878915E-2,-2.843917310E-1
1.599989758E1,1.988167614E-1,5.641925335E-2,-2.770467401E-1
1.600994558E1,1.883892119E-1,5.919541046E-2,-2.645020485E-1
1.601999358E1,1.677406579E-1,2.973951586E-2,-2.426992804E-1
1.603004158E1,1.246967763E-1,3.298195545E-3,-2.160485834E-1
1.604008958E1,6.876187772E-2,9.381021373E-4,-1.946964264E-1
1.605013758E1,1.191196591E-2,2.214167081E-2,-1.778613180E-1
1.606018558E1,-3.860553354E-2,5.839049071E-2,-1.648291349E-1
1.607023358E1,-7.883729041E-2,8.290024102E-2,-1.568789184E-1
1.608028158E1,-1.147785112E-1,9.167109430E-2,-1.623378694E-1
1.609032958E1,-1.532612592E-1,9.441839904E-2,-1.629122496E-1
1.610037758E1,-1.922251582E-1,9.994738549E-2,-1.623271555E-1
1.611042558E1,-2.232950926E-1,1.150761694E-1,-1.582256407E-1
1.612047358E1,-2.448685765E-1,1.499073803E-1,-1.563872695E-1
1.613052158E1,-2.629991174E-1,1.804706156E-1,-1.449489892E-1
1.614056958E1,-2.833539248E-1,1.986988932E-1,-1.289617717E-1
1.615061758E1,-3.009329438E-1,1.991002858E-1,-1.092234254E-1
1.616066558E1,-3.069681823E-1,2.082077563E-1,-8.235985041E-2
1.617071358E1,-3.078964651E-1,2.254788578E-1,-6.062766537E-2
1.618076225E1,-3.105527163E-1,2.362167239E-1,-4.264094308E-2
1.619081125E1,-3.189684749E-1,2.450134903E-1,-2.791646123E-2
1.620085925E1,-3.302350044E-1,2.422011942E-1,-1.768805832E-2
1.621090725E1,-3.456774652E-1,2.319045812E-1,-7.002134807E-3
1.622095525E1,-3.619999886E-1,2.222362459E-1,-3.831144422E-4
1.623100325E1,-3.771058619E-1,2.128716707E-1,6.491384469E-3
1.624105125E1,-3.899438977E-1,2.023772150E-1,1.421668287E-2
1.625109925E1,-4.080518782E-1,1.899131387E-1,2.451763861E-2
1.626114725E1,-4.287465215E-1,1.676075608E-1,3.896741942E-2
1.627119525E1,-4.539731443E-1,1.408020705E-1,5.358951539E-2
1.628124325E1,-4.783040285E-1,1.140708700E-1,7.030617446E-2
1.629129125E1,-5.032654405E-1,9.233438969E-2,8.803973347E-2
1.630133925E1,-5.204700232E-1,7.667766511E-2,9.868438542E-2
1.631138725E1,-5.355916023E-1,7.302968949E-2,1.046217009E-1
1.632143525E1,-5.526608825E-1,6.485964358E-2,1.123312861E-1
1.633148325E1,-5.620613694E-1,7.196260244E-2,1.253226846E-1
1.634153125E1,-5.646952391E-1,8.403844386E-2,1.333680898E-1
1.635157925E1,-5.593179464E-1,8.597924560E-2,1.353153586E-1
1.636162725E1,-5.515511036E-1,8.320689946E-2,1.364080608E-1
1.637167525E1,-5.388687253E-1,8.060535043E-2,1.361672282E-1
1.638172325E1,-5.121548176E-1,7.313678414E-2,1.290131807E-1
1.639177125E1,-4.750124812E-1,6.386073679E-2,1.198291108E-1
1.640182025E1,-4.434092641E-1,5.855305865E-2,1.036445498E-1
1.641186825E1,-4.155122936E-1,6.335410476E-2,8.892213553E-2
1.642191625E1,-3.875725269E-1,7.107140869E-2,7.706893981E-2
1.643196425E1,-3.591352403E-1,7.915285230E-2,6.045429781E-2
1.644201225E1,-3.330296278E-1,1.004035324E-1,4.927700758E-2
1.645206025E1,-3.075663447E-1,1.377018988E-1,3.637319431E-2
1.646210825E1,-2.974180877E-1,1.688718051E-1,2.975444123E-2
1.647215625E1,-2.850259840E-1,1.897895187E-1,3.148674965E-2
1.648220425E1,-2.721304297E-1,1.906169653E-1,3.067288920E-2
1.649225225E1,-2.468278706E-1,1.861136556E-1,2.662666515E-2
1.650230025E1,-2.261324525E-1,1.866124719E-1,2.269131318E-2
1.651234825E1,-2.023276538E-1,2.239579409E-1,-3.529648064E-3
1.652239625E1,-1.342846900E-1,3.153163493E-1,-8.895479888E-2
1.653244425E1,-3.516020253E-2,4.728963077E-1,-2.255372256E-1
1.654249225E1,5.784776807E-2,6.131831408E-1,-3.681465387E-1
1.655254025E1,1.448754966E-1,5.632070899E-1,-4.628746510E-1
1.656258825E1,2.169595361E-1,3.226964772E-1,-4.496200979E-1
1.657263625E1,2.323141098E-1,6.271499395E-2,-3.459614813E-1
1.658268425E1,1.760460436E-1,-9.836336970E-2,-2.067486942E-1
1.659273225E1,4.205770418E-2,-1.442882419E-1,-3.781741112E-2
1.660278025E1,-1.411387473E-1,-1.559848338E-1,1.497682035E-1
1.661282925E1,-3.093452156E-1,-1.911941916E-1,3.175115585E-1
1.662287725E1,-4.403732717E-1,-2.116592526E-1,4.303049445E-1
1.663292525E1,-5.207505822E-1,-1.781663895E-1,4.967377186E-1
1.664297325E1,-5.558263063E-1,-1.058301330E-1,5.421257019E-1
1.665302125E1,-5.470578074E-1,-3.981723264E-2,5.480517149E-1
1.666306925E1,-4.933530390E-1,-7.089781575E-4,4.936334789E-1
1.667311725E1,-3.754989505E-1,1.036469080E-2,4.058918357E-1
1.668316525E1,-2.061988562E-1,-5.094160791E-3,3.070771098E-1
1.669321325E1,-2.552139573E-3,-3.745233640E-2,2.315449715E-1
1.670326125E1,2.014489323E-1,-6.141306460E-2,1.951115876E-1
1.671330925E1,3.824011385E-1,-5.500150472E-2,1.771914512E-1
1.672335725E1,5.116312504E-1,-1.552067325E-2,1.826834232E-1
1.673340525E1,5.827051997E-1,2.000696026E-2,2.194813788E-1
1.674345325E1,5.903745294E-1,-2.194481902E-3,2.957641780E-1
1.675350125E1,5.581321716E-1,-9.882993996E-2,3.794923723E-1
1.676354925E1,5.081340075E-1,-2.218528092E-1,4.414923489E-1
1.677359725E1,4.566732347E-1,-3.070726991E-1,4.693725407E-1
1.678364525E1,4.072982371E-1,-3.403688669E-1,4.768514931E-1
1.679369325E1,3.684094846E-1,-3.331292570E-1,4.664586484E-1
1.680374125E1,3.326365650E-1,-2.861833274E-1,4.520179033E-1
1.681378925E1,3.038480580E-1,-2.169525921E-1,4.559606016E-1
1.682383825E1,2.648058236E-1,-1.378495097E-1,4.600056708E-1
1.683388625E1,2.324050218E-1,-4.427973554E-2,4.641193748E-1
1.684393425E1,2.134230733E-1,4.006843269E-2,4.727672040E-1
1.685398225E1,2.051418722E-1,1.469822079E-1,4.562795758E-1
1.686403025E1,2.082425952E-1,2.319013625E-1,4.202656448E-1
1.687407825E1,2.265361100E-1,2.742104530E-1,3.806322217E-1
1.688412625E1,2.446972728E-1,3.014428616E-1,3.413111866E-1
1.689417425E1,2.593886256E-1,2.871826589E-1,3.105028868E-1
1.690422225E1,2.763380408E-1,2.223104537E-1,2.906452715E-1
1.691427025E1,2.857289612E-1,1.190890819E-1,2.630590498E-1
1.692431825E1,3.065165281E-1,9.521835484E-3,2.230392247E-1
1.693436625E1,3.181863129E-1,-9.101540595E-2,1.851201206E-1
1.694441425E1,3.165588677E-1,-1.482461989E-1,1.436680257E-1
1.695446225E1,3.213018477E-1,-1.637093425E-1,1.045047343E-1
1.696451025E1,3.265466690E-1,-1.560498178E-1,7.497587055E-2
1.697455825E1,3.245156705E-1,-1.490184963E-1,5.115678906E-2
1.698460625E1,3.233010173E-1,-1.479713470E-1,2.770925127E-2
1.699465425E1,3.289467394E-1,-1.456089020E-1,1.374697872E-2
1.700470225E1,3.324815631E-1,-1.394005418E-1,5.392357707E-7
1.701475025E1,3.300806582E-1,-1.392341107E-1,-5.168340635E-3
1.702479925E1,3.264236152E-1,-1.382191777E-1,-4.887377378E-3
1.703484725E1,3.177431524E-1,-1.332339793E-1,-4.034199752E-3
1.704489525E1,3.077661395E-1,-1.184385121E-1,-3.660558257E-3
1.705494325E1,2.998590171E-1,-1.066407487E-1,-3.246820299E-3
1.706499125E1,3.060277104E-1,-1.079528853E-1,-5.019004457E-4
1.707503925E1,3.163192272E-1,-1.202172786E-1,8.627149276E-3
1.708508725E1,3.142930865E-1,-1.309748590E-1,1.909204014E-2
1.709513525E1,3.114693463E-1,-1.342819035E-1,4.016261548E-2
1.710518325E1,3.196178377E-1,-1.364872605E-1,5.923511088E-2
1.711523125E1,3.364524245E-1,-1.272009015E-1,7.267233729E-2
1.712527925E1,3.644185364E-1,-9.070626646E-2,8.959939331E-2
1.713532725E1,3.912547231E-1,-4.373801500E-2,9.377728403E-2
1.714537525E1,4.078619480E-1,-2.164922655E-2,9.278605878E-2
1.715542325E1,4.114140570E-1,-1.993548125E-2,8.584079891E-2
1.716547125E1,4.111501276E-1,-1.185172237E-2,7.659883052E-2
1.717551925E1,3.556736708E-1,-2.027281746E-2,8.894362301E-2
1.718556775E1,2.399965823E-1,2.217504010E-2,1.629808247E-1
1.719561575E1,1.463432014E-1,3.313375115E-1,3.127854168E-1
1.720566375E1,1.792785227E-1,7.126321793E-1,4.760616720E-1
1.721571175E1,2.487311065E-1,5.779561996E-1,5.178852081E-1
1.722575975E1,2.693990767E-1,-1.073659956E-2,3.620894849E-1
1.723580875E1,2.973912656E-1,-4.571886063E-1,1.405573338E-1
1.724585675E1,3.764576018E-1,-5.725048184E-1,-4.738273844E-2
1.725590475E1,5.542657375E-1,-5.324077606E-1,-2.151593417E-1
1.726595275E1,7.593986392E-1,-4.475075305E-1,-3.552147150E-1
1.727600075E1,9.191198945E-1,-3.321598172E-1,-4.366336465E-1
1.728604875E1,1.008710027E0,-2.436272949E-1,-4.461230338E-1
1.729609675E1,1.041287899E0,-1.990280896E-1,-3.976335526E-1
1.730614475E1,9.608668089E-1,-1.860137582E-1,-2.940608263E-1
1.731619275E1,7.034587860E-1,-1.668271571E-1,-1.590316296E-1
1.732624075E1,3.275275230E-1,-9.324668348E-2,-5.903952196E-2
1.733628875E1,-3.189738840E-2,4.491040856E-2,-2.643571235E-2
1.734633675E1,-2.772144973E-1,1.683005095E-1,-6.508803368E-2
1.735638475E1,-3.978785574E-1,8.610431850E-2,-1.734550595E-1
1.736643275E1,-4.303691089E-1,-1.715527922E-1,-3.220863342E-1
1.737648075E1,-4.049413204E-1,-3.635074198E-1,-4.723506570E-1
1.738652875E1,-3.540169001E-1,-4.227598011E-1,-5.773979425E-1
1.739657675E1,-3.280453682E-1,-3.855774701E-1,-6.605931520E-1
1.740662475E1,-3.191935420E-1,-2.872951031E-1,-7.333310246E-1
1.741667275E1,-3.294247687E-1,-1.364617348E-1,-7.589969039E-1
1.742672075E1,-3.685572445E-1,1.268806867E-2,-7.317016721E-1
1.743676875E1,-3.892567754E-1,1.537413150E-1,-6.335425973E-1
